SKU,Produto,Qtd Vendida,Data,Bairro,Preço Unitário,Nome,Sobrenome,Gênero
HL1148,Polvo,20,2020-08-24,Siqueira,"R$ 55,00",Amanda,Guedes,F
HL4379,Mexilhões,15,2020-01-24,Barroso,"R$ 20,00",Ana,Júnior,F
HL2714,Polvo,25,2020-01-24,Boa Vista,"R$ 55,00",Adriane,Junior,F
HL4379,Ostras,25,2020-07-24,Mondubim,"R$ 70,00",Victor,Miranda,M
HL4379,Carangueijo,5,2020-08-24,Sabiaguaba,"R$ 45,00",Cícero,Bastazini,M
HL8851,Mexilhões,5,2020-01-24,Presidente Kennedy,"R$ 20,00",Rafael,Pereira,M
HL2714,Carangueijo,10,2020-08-24,Meireles,"R$ 45,00",Matheus,Pestana,M
HL1148,Polvo,5,2020-08-25,Bom Jardim,"R$ 55,00",Thayane,Silva,F
HL2714,Polvo,5,2020-07-25,Prefeito José Walter,"R$ 55,00",Arthur,Fernandes,M
HL4379,Peixes,5,2020-08-25,Itaperi,"R$ 15,00",Carlos,Souza,M
HL4379,Carangueijo,15,2020-12-25,Siqueira,"R$ 45,00",Lenon,Calmon,M
HL1148,Ostras,5,2020-12-25,Fátima,"R$ 70,00",Ives,Jorge,F
HL1148,Camarão,20,2020-12-25,Varjota,"R$ 60,00",Diego,Assunção,M
HL9962,Mexilhões,10,2020-08-25,Jóquei Clube,"R$ 20,00",Jeferson,Manhães,M
HL7348,Carangueijo,20,2020-07-25,Cocó,"R$ 45,00",Ana,Barbosa,F
HL7348,Camarão,10,2020-08-25,Aldeota,"R$ 28,00",Maria,Paulo,F
HL9962,Camarão,5,2020-08-25,Rodolfo Teófilo,"R$ 28,00",Caio,Silva,M
HL2714,Carangueijo,15,2020-08-25,Meireles,"R$ 45,00",Pedro,Ronfini,M
HL2714,Camarão,10,2020-08-25,Jardim das Oliveiras,"R$ 60,00",Brenno,Souza,M
HL9962,Camarão,5,2020-08-25,Pirambu,"R$ 28,00",Audir,Menezes,M
HL1918,Ostras,15,2020-08-25,Messejana,"R$ 70,00",Isabel,Michetti,F
HL9962,Mexilhões,5,2020-08-25,Álvaro Weyne,"R$ 20,00",Guilherme,Delgado,M
HL1148,Mexilhões,10,2020-01-25,Jardim Cearense,"R$ 20,00",Luiza,Sobral,F
HL1148,Carangueijo,5,2020-08-25,Prefeito José Walter,"R$ 45,00",Myllena,Nóbrega,F
HL4379,Camarão,5,2020-08-25,São João do Tauape,"R$ 60,00",Rogério,Ramos,M
HL9962,Carangueijo,25,2020-08-25,Parque Santa Maria,"R$ 45,00",Raphael,Ferreira,M
HL1148,Polvo,10,2020-12-25,Damas,"R$ 55,00",Stephanie,Mattos,F
HL1148,Peixes,15,2020-08-25,Manuel Sátiro,"R$ 15,00",Gabriel,Viríssimo,M
HL4379,Camarão,5,2020-12-25,Bonsucesso,"R$ 60,00",Maria,Valente,F
HL1918,Polvo,5,2020-08-25,Aerolândia,"R$ 55,00",Wen,Gentile,F
HL9962,Mexilhões,25,2020-08-26,Edson Queiroz,"R$ 20,00",Danilo,Huon,M
HL1918,Camarão,15,2020-12-26,Vila Velha,"R$ 28,00",Eric,Monte,M
HL1918,Carangueijo,10,2020-08-26,Passaré,"R$ 45,00",Caroline,Peçanha,F
HL1148,Carangueijo,5,2020-08-26,Passaré,"R$ 45,00",Diego,Netto,M
HL1148,Camarão,15,2020-01-26,Vila Velha,"R$ 28,00",José,Castro,M
HL1148,Polvo,15,2020-08-26,Siqueira,"R$ 55,00",Philipe,Ladogano,M
HL1148,Polvo,10,2020-07-26,Canindezinho,"R$ 55,00",Diogo,Almeida,M
HL7348,Carangueijo,15,2020-01-26,Barra do Ceará,"R$ 45,00",Thayna,Procaci,F
HL1918,Mexilhões,10,2020-07-26,Granja Portugal,"R$ 20,00",Livia,Cavalcanti,F
HL8851,Polvo,15,2020-08-26,Conjunto Esperança,"R$ 55,00",Carolina,Dias,F
HL2714,Camarão,10,2020-07-26,Floresta,"R$ 60,00",Larissa,Miranda,F
HL9962,Camarão,25,2020-08-26,Barra do Ceará,"R$ 28,00",Raphael,Gasperi,M
HL4379,Carangueijo,5,2020-08-26,Carlito Pamplona,"R$ 45,00",Hércules,Costa,M
HL7348,Mexilhões,20,2020-01-26,Jardim Iracema,"R$ 20,00",Beatriz,Duque,F
HL1918,Polvo,5,2020-12-26,Cocó,"R$ 55,00",Vitor,Gomes,M
HL8851,Polvo,10,2020-08-26,Jardim América,"R$ 55,00",João,Vasconcellos,M
HL1148,Camarão,15,2020-08-26,Barra do Ceará,"R$ 28,00",Matheus,Firmino,M
HL4379,Camarão,5,2020-08-26,Floresta,"R$ 28,00",Isabel,Pinheiro,F
HL1918,Mexilhões,10,2020-07-26,Jardim Cearense,"R$ 20,00",Bianca,Provenzano,F
HL1918,Carangueijo,15,2020-08-26,Planalto Ayrton Senna,"R$ 45,00",Bruno,Guedes,M
HL1918,Mexilhões,15,2020-12-26,Mondubim,"R$ 20,00",Carolina,Felippe,F
HL2714,Polvo,20,2020-08-26,Edson Queiroz,"R$ 55,00",Helena,Gama,F
HL1918,Camarão,25,2020-12-26,Farias Brito,"R$ 60,00",Rafaela,Araujo,F
HL4379,Carangueijo,5,2020-08-26,Cidade dos Funcionários,"R$ 45,00",Kimberly,Johnson,F
HL7348,Mexilhões,25,2020-08-26,Barra do Ceará,"R$ 20,00",Larissa,Rocha,F
HL7348,Polvo,15,2020-08-26,Messejana,"R$ 55,00",Marina,Ferreira,F
HL1148,Camarão,5,2020-01-26,Passaré,"R$ 28,00",Daniel,Calbucci,M
HL1148,Camarão,5,2020-08-26,Sapiranga,"R$ 28,00",Isabela,Moreira,F
HL8851,Ostras,10,2020-08-27,São João do Tauape,"R$ 70,00",Elaine,Almeida,F
HL1918,Carangueijo,25,2020-08-27,Barra do Ceará,"R$ 45,00",Camille,Silva,F
HL4379,Camarão,20,2020-08-27,Montese,"R$ 28,00",Lucas,Junger,M
HL1918,Polvo,25,2020-07-27,Pirambu,"R$ 55,00",Sandy,Rubim,F
HL4379,Camarão,10,2020-08-27,Jardim Iracema,"R$ 28,00",Breno,Farias,M
HL8851,Peixes,15,2020-08-27,Alto da Balança,"R$ 15,00",Stefan,Godoy,M
HL1918,Camarão,10,2020-08-27,Lagoa Redonda,"R$ 28,00",Danilo,Campos,M
HL4379,Carangueijo,10,2020-08-27,Jardim Guanabara,"R$ 45,00",Felipe,Resende,M
HL8851,Camarão,25,2020-08-27,Pirambu,"R$ 28,00",Stephanie,Moura,F
HL4379,Ostras,10,2020-07-27,Antônio Diogo,"R$ 70,00",Maria,Teixeira,F
HL1918,Camarão,20,2020-08-27,Siqueira,"R$ 28,00",Carolina,Barreto,F
HL4379,Polvo,5,2020-07-27,Granja Portugal,"R$ 55,00",Eric,Lira,M
HL7348,Mexilhões,20,2020-08-27,Parque Genibaú,"R$ 20,00",Fernanda,Figueiredo,F
HL7348,Carangueijo,20,2020-08-27,Engenheiro Luciano Cavalcante,"R$ 45,00",Mariana,Procaci,F
HL1148,Peixes,10,2020-08-27,Passaré,"R$ 15,00",Bruna,Figueiredo,F
HL9962,Camarão,20,2020-08-27,Novo Mondubim,"R$ 60,00",Ana,Ronfini,F
HL1918,Peixes,5,2020-12-27,Damas,"R$ 15,00",Pedro,Capitulo,M
HL9962,Ostras,5,2020-08-27,Parangaba,"R$ 70,00",Igor,Cordovil,M
HL1918,Mexilhões,5,2020-12-27,Meireles,"R$ 20,00",Ana,Cruz,F
HL4379,Mexilhões,25,2020-12-27,Passaré,"R$ 20,00",Marina,Neto,F
HL2714,Ostras,10,2020-07-27,Granja Lisboa,"R$ 70,00",Lucas,Nunes,M
HL1918,Peixes,15,2020-08-27,Parque Santa Maria,"R$ 15,00",Luiz,Vianna,M
HL1148,Polvo,20,2020-08-27,Jardim Cearense,"R$ 55,00",Júlio,Barros,M
HL1918,Camarão,25,2020-08-27,Prefeito José Walter,"R$ 28,00",Giovanna,Ferreira,F
HL8851,Mexilhões,20,2020-12-27,Quintino Cunha,"R$ 20,00",Alvaro,Fonseca,M
HL8851,Ostras,25,2020-08-27,Henrique Jorge,"R$ 70,00",Bruna,Silva,F
HL4379,Camarão,15,2020-01-27,Carlito Pamplona,"R$ 60,00",João,Rocha,M
HL9962,Mexilhões,10,2020-08-27,Cambeba,"R$ 20,00",William,Barrozo,M
HL7348,Camarão,25,2020-08-27,Jacarecanga,"R$ 60,00",João,Sone,M
HL4379,Polvo,15,2020-12-27,Siqueira,"R$ 55,00",Wendela,Vieira,F
HL1918,Carangueijo,20,2020-08-28,Itaoca,"R$ 45,00",Ramon,Michetti,M
HL8851,Peixes,15,2020-12-28,Jardim América,"R$ 15,00",Jorge,Felippe,M
HL7348,Carangueijo,5,2020-08-28,Boa Vista,"R$ 45,00",Carolina,Silva,F
HL4379,Carangueijo,15,2020-07-28,João XXIII,"R$ 45,00",Ruan,Pereira,M
HL8851,Ostras,10,2020-08-28,Vila Velha,"R$ 70,00",Fillipe,Dalforne,M
HL7348,Camarão,25,2020-08-28,Vicente Pinzon,"R$ 28,00",Ana,Nóbrega,F
HL8851,Camarão,10,2020-08-28,Paupina,"R$ 28,00",Jessica,Santos,F
HL7348,Carangueijo,10,2020-08-28,Jóquei Clube,"R$ 45,00",Isabela,Santos,F
HL1918,Carangueijo,25,2020-08-28,Barroso,"R$ 45,00",Luiz,Rosa,M
HL1918,Carangueijo,5,2020-08-28,Vila Velha,"R$ 45,00",Lucas,Accioly,M
HL1918,Ostras,20,2020-01-28,Mondubim,"R$ 70,00",Alon,Costa,M
HL4379,Camarão,15,2020-08-28,Boa Vista,"R$ 28,00",Fabio,Miranda,M
HL8851,Peixes,25,2020-07-28,Demócrito Rocha,"R$ 15,00",Lucas,Miranda,M
HL2714,Polvo,20,2020-08-28,Itaoca,"R$ 55,00",Vinícius,Silva,M
HL1148,Camarão,15,2020-08-28,Jardim América,"R$ 60,00",Beatriz,Azevedo,F
HL1918,Mexilhões,5,2020-12-28,Mondubim,"R$ 20,00",Lucas,Fonseca,M
HL1148,Peixes,15,2020-08-28,Vicente Pinzon,"R$ 15,00",Luiza,Lopes,F
HL1148,Camarão,15,2020-08-28,Itaperi,"R$ 60,00",Guilherme,Ressurreição,M
HL8851,Polvo,20,2020-08-29,Parque Dois Irmãos,"R$ 55,00",Renan,Pereira,M
HL2714,Camarão,20,2020-08-29,Siqueira,"R$ 28,00",Thays,Leite,F
HL1148,Carangueijo,25,2020-08-29,Barroso,"R$ 45,00",Bruna,Antunes,F
HL4379,Camarão,5,2020-07-29,Praia de Iracema,"R$ 60,00",Gabriella,Garcia,F
HL4379,Carangueijo,20,2020-08-29,Edson Queiroz,"R$ 45,00",Leandro,Assis,M
HL4379,Mexilhões,10,2020-08-29,Quintino Cunha,"R$ 20,00",Matheus,Medina,M
HL1918,Camarão,10,2020-12-29,Messejana,"R$ 28,00",Rodrigo,Rangel,M
HL2714,Mexilhões,15,2020-08-29,Conjunto Palmeiras,"R$ 20,00",Joao,Merotto,M
HL9962,Camarão,25,2020-08-29,Bonsucesso,"R$ 60,00",Jônatas,Moraes,M
HL4379,Camarão,5,2020-08-29,Mondubim,"R$ 60,00",Marcos,Alves,M
HL4379,Mexilhões,20,2020-08-29,João XXIII,"R$ 20,00",Laura,Nóbrega,F
HL4379,Mexilhões,15,2020-07-29,Álvaro Weyne,"R$ 20,00",Pedro,Rotolo,M
HL4379,Ostras,25,2020-08-29,Centro,"R$ 70,00",Carolina,Teraoka,F
HL1918,Carangueijo,20,2020-08-29,Jardim América,"R$ 45,00",Tadeu,Amaral,M
HL1918,Polvo,5,2020-07-29,Itaoca,"R$ 55,00",Mariane,Kohn,F
HL4379,Ostras,5,2020-12-29,Papicu,"R$ 70,00",Luiz,Junger,M
HL7348,Camarão,5,2020-08-29,Bom Jardim,"R$ 28,00",Roberto,Alcoforado,M
HL8851,Camarão,25,2020-12-29,Montese,"R$ 60,00",Barbara,Gomes,F
HL2714,Ostras,10,2020-01-29,Álvaro Weyne,"R$ 70,00",Gustavo,Buraco,M
HL7348,Carangueijo,10,2020-08-29,Prefeito José Walter,"R$ 45,00",Andreza,Castro,F
HL1148,Ostras,10,2020-08-29,João XXIII,"R$ 70,00",Gabriel,Silva,M
HL8851,Mexilhões,15,2020-12-30,Parque Dois Irmãos,"R$ 20,00",Anderson,Rotolo,M
HL7348,Mexilhões,25,2020-07-30,Vicente Pinzon,"R$ 20,00",Izabel,Silva,F
HL1918,Mexilhões,25,2020-01-30,Vicente Pinzon,"R$ 20,00",Diego,Freire,M
HL1148,Mexilhões,5,2020-08-30,Rodolfo Teófilo,"R$ 20,00",Carolina,Reis,F
HL2714,Carangueijo,10,2020-01-30,Jóquei Clube,"R$ 45,00",Thales,Ribeiro,M
HL1918,Carangueijo,10,2020-12-30,Rodolfo Teófilo,"R$ 45,00",William,Ferreira,M
HL4379,Polvo,25,2020-08-30,Cais do Porto,"R$ 55,00",Alessandra,Alves,F
HL2714,Peixes,15,2020-08-30,Barra do Ceará,"R$ 15,00",Vanessa,Rodrigues,F
HL7348,Polvo,15,2020-08-30,Barra do Ceará,"R$ 55,00",Stephanie,Kranz,F
HL2714,Carangueijo,25,2020-08-30,Siqueira,"R$ 45,00",Helvio,Verly,M
HL1918,Camarão,25,2020-08-30,Lagoa Redonda,"R$ 28,00",Célio,Oliveira,M
HL1148,Polvo,15,2020-01-30,Vila Velha,"R$ 55,00",Alessandra,Vasconcelos,F
HL4379,Ostras,10,2020-08-30,Bonsucesso,"R$ 70,00",Carolina,Passos,F
HL2714,Peixes,15,2020-08-30,Vila Velha,"R$ 15,00",Paula,Macckione,F
HL8851,Peixes,10,2020-08-30,Floresta,"R$ 15,00",Andressa,Gomes,F
HL9962,Polvo,5,2020-08-30,Prefeito José Walter,"R$ 55,00",Bruno,Valim,M
HL2714,Ostras,10,2020-08-30,Vila Velha,"R$ 70,00",Henrique,Cavalcante,M
HL4379,Polvo,5,2020-08-30,Álvaro Weyne,"R$ 55,00",Amanda,Limp,F
HL4379,Carangueijo,20,2020-08-30,Henrique Jorge,"R$ 45,00",Tadeu,Sad,M
HL1918,Polvo,10,2020-08-30,Quintino Cunha,"R$ 55,00",Amanda,Medina,F
HL4379,Carangueijo,10,2020-08-30,Bonsucesso,"R$ 45,00",Milena,Resende,F
HL1148,Polvo,5,2020-08-30,Aldeota,"R$ 55,00",André,Pereira,M
HL1918,Polvo,5,2020-01-30,Pici,"R$ 55,00",Sandy,Vieira,F
HL1918,Mexilhões,25,2020-08-30,Dionisio Torres,"R$ 20,00",Bruna,Júnior,F
HL9962,Mexilhões,20,2020-08-30,Dionisio Torres,"R$ 20,00",Carlos,Fernandes,M
HL4379,Ostras,5,2020-08-30,Passaré,"R$ 70,00",Thomaz,Pereira,M
HL8851,Carangueijo,5,2020-08-30,Floresta,"R$ 45,00",Gabriel,Fahrnholz,M
HL7348,Camarão,20,2020-08-31,Sabiaguaba,"R$ 60,00",Gabrielle,Rosa,F
HL1918,Mexilhões,10,2020-07-31,Bom Jardim,"R$ 20,00",João,Barreto,M
HL4379,Mexilhões,10,2020-08-31,Messejana,"R$ 20,00",Hanna,Firmino,F
HL4379,Camarão,25,2020-08-31,São João do Tauape,"R$ 60,00",Raísa,Jesus,F
HL4379,Polvo,5,2020-08-31,Carlito Pamplona,"R$ 55,00",Lucas,Moraes,M
HL9962,Mexilhões,5,2020-08-31,Edson Queiroz,"R$ 20,00",Ananda,Miranda,F
HL1918,Carangueijo,10,2020-08-31,Cais do Porto,"R$ 45,00",William,Ferreira,M
HL1918,Carangueijo,15,2020-08-31,Ancuri,"R$ 45,00",Giuseppe,Freitas,M
HL4379,Camarão,25,2020-01-31,Álvaro Weyne,"R$ 60,00",Thomáz,Miura,M
HL8851,Camarão,20,2020-12-31,Novo Mondubim,"R$ 28,00",Daniela,Monteiro,F
HL9962,Peixes,20,2020-08-31,Conjunto Ceará,"R$ 15,00",Igor,Michetti,M
HL9962,Camarão,5,2020-12-31,Itaoca,"R$ 60,00",Danilo,Barreira,M
HL7348,Polvo,15,2020-01-31,Mondubim,"R$ 55,00",Thales,Bernhardt,M
HL8851,Polvo,25,2020-01-31,Conjunto Ceará,"R$ 55,00",Bruno,Quindeler,M
HL1918,Camarão,20,2020-08-31,Antônio Diogo,"R$ 28,00",Beatriz,Vasconcellos,F
HL2714,Ostras,15,2020-07-31,Pici,"R$ 70,00",Raísa,Maia,F
HL1918,Carangueijo,10,2020-08-31,Bela Vista,"R$ 45,00",Anna,Ferman,F
HL8851,Peixes,25,2020-08-31,Parque Dois Irmãos,"R$ 15,00",Eduardo,Negrelli,M
HL4379,Camarão,25,2020-07-31,Mondubim,"R$ 60,00",Maria,Ramos,F
HL1148,Camarão,5,2020-08-31,Aldeota,"R$ 60,00",Izabel,Delgado,F
HL1918,Carangueijo,20,2020-08-31,Carlito Pamplona,"R$ 45,00",Mateus,Baptista,M
HL4379,Peixes,10,2020-08-31,Vicente Pinzon,"R$ 15,00",Gabriel,Delgado,M
HL1148,Mexilhões,20,2020-01-31,João XXIII,"R$ 20,00",William,Azevedo,M
HL1918,Carangueijo,15,2020-08-31,Barra do Ceará,"R$ 45,00",Isabelle,Gomes,F
HL7348,Mexilhões,10,2020-08-31,Passaré,"R$ 20,00",Gabrielle,Borges,F
HL2714,Camarão,10,2020-01-31,Bom Jardim,"R$ 60,00",Viviane,Souza,F
HL8851,Camarão,25,2020-08-31,Jardim das Oliveiras,"R$ 60,00",Larissa,Campista,F
HL4379,Peixes,10,2020-08-31,Sapiranga,"R$ 15,00",Lara,Monteiro,F
HL4379,Polvo,10,2020-09-01,Padre Andrade,"R$ 55,00",Douglas,Gentile,M
HL1148,Camarão,25,2020-09-01,Farias Brito,"R$ 60,00",Jessica,Pereira,F
HL4379,Ostras,25,2020-09-01,Jangurussu,"R$ 70,00",Bianca,Heimlich,F
HL7348,Peixes,10,2020-09-01,Centro,"R$ 15,00",Vitor,Cardoso,M
HL4379,Camarão,5,2020-09-01,Prefeito José Walter,"R$ 60,00",Maria,Júnior,F
HL8851,Carangueijo,20,2020-09-01,Manoel Dias Branco,"R$ 45,00",Victoria,Souza,F
HL4379,Ostras,25,2020-09-01,Planalto Ayrton Senna,"R$ 70,00",Jéssica,Verly,F
HL1918,Mexilhões,15,2020-09-01,Bela Vista,"R$ 20,00",Hércules,Silva,M
HL1148,Camarão,15,2020-09-01,Bonsucesso,"R$ 28,00",Eduardo,Vasconcellos,M
HL1918,Ostras,5,2020-09-01,Mondubim,"R$ 70,00",Juliana,Xavier,F
HL4379,Camarão,15,2020-09-01,Bom Jardim,"R$ 28,00",Gustavo,Braga,M
HL1918,Camarão,25,2020-09-01,Alto da Balança,"R$ 60,00",Pedro,Terra,M
HL2714,Camarão,20,2020-09-01,Mondubim,"R$ 60,00",Paula,Manhães,F
HL4379,Ostras,20,2020-09-01,Mondubim,"R$ 70,00",Bernard,Magalhães,M
HL1918,Ostras,25,2020-09-01,Lagoa Redonda,"R$ 70,00",Lucas,Aliani,M
HL8851,Carangueijo,15,2020-09-01,Mondubim,"R$ 45,00",Lucas,Nucci,M
HL1148,Mexilhões,15,2020-09-01,Itaoca,"R$ 20,00",Thaís,Ayres,F
HL8851,Camarão,20,2020-09-01,Antônio Diogo,"R$ 28,00",Raphael,Braga,M
HL1148,Polvo,10,2020-09-01,Centro,"R$ 55,00",Isabela,Carneiro,F
HL1918,Polvo,15,2020-09-01,Itaoca,"R$ 55,00",Tiago,Lima,M
HL2714,Polvo,15,2020-09-01,Benfica,"R$ 55,00",Luiza,Zakhm,F
HL8851,Peixes,10,2020-09-01,Mondubim,"R$ 15,00",Carolina,Gama,F
HL2714,Ostras,10,2020-09-01,Antônio Diogo,"R$ 70,00",Fabio,Provenzano,M
HL4379,Mexilhões,5,2020-09-02,Vila União,"R$ 20,00",Daniela,Souza,F
HL8851,Ostras,10,2020-09-02,Joaquim Távora,"R$ 70,00",Luiza,Assunção,F
HL1148,Mexilhões,20,2020-09-02,Prefeito José Walter,"R$ 20,00",Thomaz,Reis,M
HL1148,Carangueijo,15,2020-09-02,Parquelândia,"R$ 45,00",Vanessa,Villanova,F
HL4379,Carangueijo,20,2020-09-02,Barroso,"R$ 45,00",Ives,Nucci,F
HL4379,Camarão,10,2020-09-02,São Bento,"R$ 28,00",Lorena,Guadagnino,F
HL8851,Peixes,5,2020-09-02,Bom Jardim,"R$ 15,00",Raphael,Londero,M
HL1918,Camarão,20,2020-09-02,Bonsucesso,"R$ 60,00",Patrícia,Santos,F
HL2714,Ostras,10,2020-09-02,Sabiaguaba,"R$ 70,00",Carlos,Ferreira,M
HL8851,Camarão,10,2020-09-02,Prefeito José Walter,"R$ 60,00",Eric,Gonçalves,M
HL8851,Camarão,25,2020-09-02,Antônio Bezerra,"R$ 28,00",William,Macckione,M
HL4379,Ostras,5,2020-09-02,Passaré,"R$ 70,00",Felipe,Negrelli,M
HL7348,Mexilhões,25,2020-09-02,Aldeota,"R$ 20,00",Bernard,Marchesi,M
HL9962,Polvo,20,2020-09-02,Canindezinho,"R$ 55,00",Eric,Barbosa,M
HL1918,Camarão,20,2020-09-02,Novo Mondubim,"R$ 60,00",Morgana,Nimer,F
HL9962,Carangueijo,25,2020-09-02,Vicente Pinzon,"R$ 45,00",Camilla,Meirelles,F
HL1918,Camarão,10,2020-09-02,Edson Queiroz,"R$ 28,00",Natalia,Pestana,F
HL1918,Ostras,20,2020-09-02,Cajazeiras,"R$ 70,00",Stefan,Souza,M
HL4379,Camarão,15,2020-09-02,Cocó,"R$ 28,00",Bruno,Ribeiro,M
HL8851,Ostras,20,2020-09-02,Sapiranga,"R$ 70,00",Bruna,Fontoura,F
HL1918,Polvo,15,2020-09-02,João XXIII,"R$ 55,00",Guilherme,Vieira,M
HL1918,Camarão,10,2020-09-02,Pici,"R$ 60,00",Bernardo,Carneiro,M
HL1918,Ostras,10,2020-09-02,Jardim Guanabara,"R$ 70,00",Bernardo,Bach,M
HL1918,Camarão,15,2020-09-02,Antônio Diogo,"R$ 28,00",Helvio,Azevedo,M
HL9962,Polvo,25,2020-09-02,Sapiranga,"R$ 55,00",Bruna,Machado,F
HL8851,Peixes,10,2020-09-02,Pici,"R$ 15,00",Ana,Costa,F
HL1918,Polvo,10,2020-09-02,Novo Mondubim,"R$ 55,00",Ana,Fernandes,F
HL4379,Peixes,25,2020-09-03,Jardim Iracema,"R$ 15,00",Tadeu,Dalforne,M
HL9962,Mexilhões,15,2020-09-03,Sapiranga,"R$ 20,00",Caroline,Carneiro,F
HL4379,Camarão,10,2020-09-03,Aldeota,"R$ 28,00",Amanda,Aragão,F
HL4379,Camarão,10,2020-09-03,José Bonifácio,"R$ 28,00",Mateus,Santana,M
HL4379,Ostras,15,2020-09-03,Granja Lisboa,"R$ 70,00",Vitor,Velucci,M
HL8851,Camarão,15,2020-09-03,Jardim Guanabara,"R$ 60,00",Carlos,Bernhardt,M
HL1918,Carangueijo,10,2020-09-03,Parque Dois Irmãos,"R$ 45,00",Bruna,Ramos,F
HL7348,Polvo,5,2020-09-03,Cajazeiras,"R$ 55,00",Beatriz,Fernandes,F
HL4379,Peixes,20,2020-09-03,Conjunto Ceará,"R$ 15,00",João,Gomes,M
HL7348,Carangueijo,25,2020-09-03,Benfica,"R$ 45,00",Victor,Capitulo,M
HL1918,Polvo,25,2020-09-03,Boa Vista,"R$ 55,00",Caroline,Pereira,F
HL1918,Camarão,25,2020-09-03,Monte Castelo,"R$ 60,00",Allan,Rodrigues,M
HL9962,Mexilhões,5,2020-09-03,São João do Tauape,"R$ 20,00",Felipe,Binello,M
HL8851,Peixes,25,2020-09-03,José Bonifácio,"R$ 15,00",Eduardo,Nóbrega,M
HL1148,Ostras,15,2020-09-03,Planalto Ayrton Senna,"R$ 70,00",Rodrigo,Lopes,M
HL2714,Peixes,15,2020-09-03,Conjunto Ceará,"R$ 15,00",Hygor,Macckione,M
HL2714,Camarão,20,2020-09-03,São Bento,"R$ 60,00",Victor,Londero,M
HL9962,Polvo,15,2020-09-03,Parreão,"R$ 55,00",Guilherme,Vasconcelos,M
HL4379,Carangueijo,10,2020-09-03,Novo Mondubim,"R$ 45,00",João,Marchesi,M
HL4379,Polvo,15,2020-09-03,Bonsucesso,"R$ 55,00",Wilson,Figueiredo,M
HL1918,Ostras,20,2020-09-03,Passaré,"R$ 70,00",Alon,Silveira,M
HL8851,Camarão,20,2020-09-03,Paupina,"R$ 28,00",Arthur,Andrada,M
HL8851,Camarão,5,2020-09-03,Autran Nunes,"R$ 60,00",Katharina,Magalhães,F
HL1918,Carangueijo,25,2020-09-03,Siqueira,"R$ 45,00",Sthefeson,Carvalho,M
HL1918,Mexilhões,15,2020-09-03,Cristo Redentor,"R$ 20,00",Thayna,Santos,F
HL8851,Camarão,25,2020-09-03,Barra do Ceará,"R$ 28,00",David,Cavalcanti,M
HL4379,Peixes,10,2020-09-03,Pici,"R$ 15,00",Pedro,Paz,M
HL1918,Camarão,15,2020-09-03,Centro,"R$ 60,00",Gustavo,Mendonça,M
HL1918,Polvo,15,2020-09-03,Conjunto Palmeiras,"R$ 55,00",Luã,Marinho,M
HL1148,Mexilhões,25,2020-09-03,Autran Nunes,"R$ 20,00",Julia,Mattos,F
HL7348,Mexilhões,25,2020-09-03,Barroso,"R$ 20,00",Guilherme,Netto,M
HL4379,Carangueijo,10,2020-09-04,Olavo Oliveira,"R$ 45,00",Pedro,Júnior,M
HL9962,Polvo,25,2020-09-04,Amadeu Furtado,"R$ 55,00",Gabrielle,Quinto,F
HL8851,Mexilhões,25,2020-09-04,Mondubim,"R$ 20,00",Raphael,Melo,M
HL4379,Camarão,10,2020-09-04,Itaperi,"R$ 60,00",Natali,Alves,F
HL2714,Peixes,5,2020-09-04,Serrinha,"R$ 15,00",Vitor,Pestana,M
HL8851,Polvo,25,2020-09-04,Centro,"R$ 55,00",Rojane,Cunha,F
HL2714,Polvo,10,2020-09-04,Ancuri,"R$ 55,00",Wilson,Lyra,M
HL1148,Camarão,5,2020-09-04,São João do Tauape,"R$ 28,00",Breno,Rodrigues,M
HL9962,Mexilhões,25,2020-09-04,Conjunto Palmeiras,"R$ 20,00",Gabriel,Rubim,M
HL4379,Peixes,15,2020-09-04,Floresta,"R$ 15,00",Lucas,Figueiredo,M
HL9962,Ostras,25,2020-09-04,Conjunto Palmeiras,"R$ 70,00",Renan,Santana,M
HL8851,Polvo,25,2020-09-04,Montese,"R$ 55,00",Paula,Michetti,F
HL8851,Ostras,15,2020-09-04,Mondubim,"R$ 70,00",Daniel,Mesquita,M
HL1918,Carangueijo,5,2020-09-04,Vicente Pinzon,"R$ 45,00",André,Bastazini,M
HL1918,Ostras,20,2020-09-04,Antônio Diogo,"R$ 70,00",Rachel,Nauenberg,F
HL4379,Mexilhões,25,2020-09-04,Henrique Jorge,"R$ 20,00",Stefan,Macckione,M
HL2714,Mexilhões,25,2020-09-04,Montese,"R$ 20,00",Juliana,Machado,F
HL7348,Peixes,10,2020-09-04,Cambeba,"R$ 15,00",Eduardo,Barros,M
HL1918,Camarão,10,2020-09-04,Cais do Porto,"R$ 28,00",Matheus,Netto,M
HL8851,Mexilhões,15,2020-09-04,Patriolino Ribeiro,"R$ 20,00",Caroline,Isbelle,F
HL4379,Polvo,10,2020-09-04,Carlito Pamplona,"R$ 55,00",Wen,Forte,F
HL1148,Carangueijo,25,2020-09-05,Granja Portugal,"R$ 45,00",Mateus,Thiele,M
HL9962,Mexilhões,10,2020-09-05,São Bento,"R$ 20,00",Eduardo,Vianna,M
HL4379,Ostras,25,2020-09-05,Centro,"R$ 70,00",Viviane,Teixeira,F
HL1918,Peixes,15,2020-09-05,Jangurussu,"R$ 15,00",Bernardo,Ramos,M
